0.281,1.184,8.981,10.822
0.282,1.194,9.002,10.843
0.283,1.204,9.097,10.863
0.284,1.214,9.113,10.883
0.285,1.223,9.128,10.904
0.286,1.233,9.142,10.924
0.287,1.242,9.155,10.943
0.288,1.252,9.168,10.963
0.289,1.261,9.180,10.982
0.290,1.271,9.192,11.002
0.291,1.280,9.203,11.021
0.292,1.290,9.289,11.040
0.293,1.300,9.295,11.058
0.294,1.310,9.301,11.077
0.295,1.319,9.307,11.095
0.296,1.329,9.313,11.113
0.297,1.339,9.393,11.131
0.298,1.349,9.394,11.149
0.299,1.358,9.396,11.167
0.300,1.368,9.397,11.184
0.301,1.378,9.473,11.202
0.302,1.388,9.471,11.219
0.303,1.397,9.469,11.236
0.304,1.407,9.467,11.253
0.305,1.417,9.540,11.269
0.306,1.427,9.534,11.286
0.307,1.437,9.529,11.302
0.308,1.447,9.599,11.318
0.309,1.457,9.590,11.334
0.310,1.466,9.583,11.349
0.311,1.476,9.575,11.365
0.312,1.486,9.643,11.380
0.313,1.496,9.632,11.395
0.314,1.506,9.622,11.410
0.315,1.516,9.688,11.425
0.316,1.526,9.675,11.440
0.317,1.536,9.663,11.454
0.318,1.546,9.727,11.468
0.319,1.556,9.712,11.482
0.320,1.566,9.774,11.496
0.321,1.576,9.757,11.510
0.322,1.586,9.741,11.523
0.323,1.596,9.801,11.537
0.324,1.606,9.783,11.550
0.325,1.616,9.841,11.563
0.326,1.626,9.821,11.575
0.327,1.636,9.802,11.588
0.328,1.646,9.859,11.600
0.329,1.656,9.838,11.613
0.330,1.666,9.893,11.625
0.331,1.676,9.871,11.636
0.332,1.687,9.925,11.648
0.333,1.697,9.901,11.659
0.334,1.707,9.878,11.671
0.335,1.717,9.931,11.682
0.336,1.727,9.907,11.693
0.337,1.737,9.959,11.703
0.338,1.747,9.934,11.714
0.339,1.757,9.984,11.724
0.340,1.768,9.958,11.734
0.341,1.778,10.007,11.744
0.342,1.788,9.979,11.754
0.343,1.798,10.028,11.764
0.344,1.808,9.999,11.773
0.345,1.819,10.046,11.782
0.346,1.829,10.017,11.791
0.347,1.839,10.063,11.800
0.348,1.849,10.033,11.809
0.349,1.860,10.079,11.817
0.350,1.870,10.048,11.825
0.351,1.880,10.093,11.833
0.352,1.890,10.061,11.841
0.353,1.900,10.106,11.849
0.354,1.910,10.073,11.857
0.355,1.921,10.117,11.864
0.356,1.931,10.084,11.871
0.357,1.941,10.127,11.878
0.358,1.951,10.094,11.885
0.359,1.962,10.137,11.891
0.360,1.972,10.178,11.898
0.361,1.982,10.142,11.904
0.362,1.993,10.183,11.910
0.363,2.003,10.147,11.915
0.364,2.013,10.187,11.921
0.365,2.023,10.151,11.926
0.366,2.034,10.191,11.932
0.367,2.044,10.229,11.937
0.368,2.055,10.191,11.941
0.369,2.065,10.229,11.946
0.370,2.075,10.191,11.951
0.371,2.086,10.229,11.955
0.372,2.096,10.191,11.959
0.373,2.106,10.229,11.963
0.374,2.116,10.191,11.966
0.375,2.127,10.229,11.970
0.376,2.137,10.266,11.973
0.377,2.147,10.226,11.976
0.378,2.158,10.262,11.979
0.379,2.168,10.222,11.982
0.380,2.178,10.259,11.985
0.381,2.189,10.294,11.987
0.382,2.199,10.253,11.989
0.383,2.210,10.288,11.991
0.384,2.220,10.322,11.993
0.385,2.230,10.279,11.994
0.386,2.241,10.313,11.996
0.387,2.251,10.271,11.997
0.388,2.262,10.306,11.998
0.389,2.272,10.264,11.999
0.390,2.282,10.298,11.999
0.391,2.293,10.332,12.000
0.392,2.303,10.288,12.000
0.393,2.313,10.322,12.000
0.394,2.323,10.279,12.000
0.395,2.334,10.314,11.999
0.396,2.344,10.346,11.999
0.397,2.355,10.302,11.998
0.398,2.365,10.335,11.997
0.399,2.376,10.367,11.996
0.400,2.386,10.322,11.995
0.401,2.396,10.354,11.993
0.402,2.407,10.384,11.992
0.403,2.417,10.339,11.990
0.404,2.428,10.370,11.988
0.405,2.438,10.325,11.985
0.406,2.448,10.357,11.983
0.407,2.459,10.387,11.980
0.408,2.469,10.341,11.978
0.409,2.480,10.373,11.974
0.410,2.490,10.402,11.971
0.411,2.501,10.356,11.968
0.412,2.511,10.386,11.964
0.413,2.522,10.415,11.960
0.414,2.532,10.368,11.956
0.415,2.543,10.398,11.952
0.416,2.553,10.352,11.948
0.417,2.563,10.382,11.943
0.418,2.574,10.411,11.939
0.419,2.584,10.439,11.934
0.420,2.595,10.391,11.929
0.421,2.605,10.420,11.923
0.422,2.616,10.447,11.918
0.423,2.626,10.399,11.912
0.424,2.637,10.427,11.906
0.425,2.647,10.454,11.900
0.426,2.658,10.405,11.894
0.427,2.668,10.433,11.887
0.428,2.679,10.460,11.881
0.429,2.689,10.411,11.874
0.430,2.700,10.438,11.867
0.431,2.710,10.465,11.859
0.432,2.721,10.415,11.852
0.433,2.731,10.443,11.844
0.434,2.742,10.469,11.837
0.435,2.752,10.420,11.829
0.436,2.762,10.447,11.820
0.437,2.773,10.473,11.812
0.438,2.783,10.423,11.804
0.439,2.794,10.451,11.795
0.440,2.805,10.476,11.786
0.441,2.815,10.501,11.777
0.442,2.826,10.450,11.767
0.443,2.836,10.476,11.758
0.444,2.847,10.501,11.748
0.445,2.857,10.449,11.738
0.446,2.868,10.475,11.728
0.447,2.878,10.500,11.718
0.448,2.889,10.449,11.708
0.449,2.899,10.475,11.697
0.450,2.910,10.500,11.686
0.451,2.920,10.449,11.675
0.452,2.931,10.475,11.664
0.453,2.941,10.499,11.653
0.454,2.952,10.523,11.641
0.455,2.962,10.471,11.629
0.456,2.973,10.496,11.617
0.457,2.984,10.520,11.605
0.458,2.994,10.467,11.593
0.459,3.004,10.493,11.580
0.460,3.015,10.517,11.568
0.461,3.026,10.539,11.555
0.462,3.036,10.486,11.542
0.463,3.047,10.511,11.529
0.464,3.057,10.534,11.515
0.465,3.068,10.481,11.502
0.466,3.078,10.505,11.488
0.467,3.089,10.529,11.474
0.468,3.100,10.551,11.460
0.469,3.110,10.497,11.445
0.470,3.120,10.521,11.431
0.471,3.131,10.544,11.416
0.472,3.141,10.490,11.401
0.473,3.152,10.514,11.386
0.474,3.163,10.537,11.371
0.475,3.173,10.559,11.356
0.476,3.184,10.505,11.340
0.477,3.194,10.528,11.324
0.478,3.205,10.551,11.308
0.479,3.215,10.497,11.292
0.480,3.226,10.521,11.276
0.481,3.236,10.543,11.259
0.482,3.247,10.565,11.243
0.483,3.258,10.511,11.226
0.484,3.268,10.534,11.209
0.485,3.279,10.556,11.191
0.486,3.289,10.502,11.174
0.487,3.300,10.525,11.156
0.488,3.310,10.548,11.139
0.489,3.321,10.569,11.121
0.490,3.331,10.515,11.103
0.491,3.342,10.538,11.084
0.492,3.353,10.559,11.066
0.493,3.363,10.580,11.047
0.494,3.374,10.525,11.028
0.495,3.384,10.548,11.009
0.496,3.395,10.569,10.990
0.497,3.405,10.514,10.971
0.498,3.416,10.537,10.951
0.499,3.427,10.559,10.931
0.500,3.437,10.580,10.912
0.501,3.448,10.525,10.892
0.502,3.458,10.547,10.871
0.503,3.469,10.569,10.851
0.504,3.479,10.514,10.830
0.505,3.490,10.537,10.810
0.506,3.500,10.559,10.789
0.507,3.511,10.580,10.767
0.508,3.521,10.525,10.746
0.509,3.532,10.547,10.725
0.510,3.543,10.569,10.703
0.511,3.553,10.514,10.681
0.512,3.564,10.537,10.659
0.513,3.574,10.559,10.637
0.514,3.585,10.580,10.615
0.515,3.595,10.525,10.592
0.516,3.606,10.547,10.570
0.517,3.617,10.568,10.547
0.518,3.627,10.589,10.524
0.519,3.638,10.533,10.501
0.520,3.648,10.555,10.478
0.521,3.659,10.576,10.454
0.522,3.669,10.521,10.430
0.523,3.680,10.544,10.407
0.524,3.690,10.566,10.383
0.525,3.701,10.511,10.359
0.526,3.711,10.534,10.334
0.527,3.722,10.556,10.310
0.528,3.733,10.577,10.285
0.529,3.743,10.522,10.260
0.530,3.754,10.545,10.235
0.531,3.764,10.566,10.210
0.532,3.775,10.512,10.185
0.533,3.785,10.535,10.159
0.534,3.796,10.557,10.134
0.535,3.806,10.503,10.108
0.536,3.816,10.526,10.082
0.537,3.827,10.549,10.056
0.538,3.837,10.495,10.030
0.539,3.848,10.519,10.003
0.540,3.859,10.542,9.977
0.541,3.869,10.563,9.950
0.542,3.880,10.509,9.923
0.543,3.890,10.532,9.896
0.544,3.901,10.554,9.869
0.545,3.911,10.501,9.841
0.546,3.922,10.524,9.814
0.547,3.932,10.547,9.786
0.548,3.943,10.493,9.758
0.549,3.953,10.517,9.730
0.550,3.964,10.540,9.702
0.551,3.974,10.487,9.674
0.552,3.985,10.511,9.645
0.553,3.995,10.534,9.617
0.554,4.006,10.556,9.588
0.555,4.016,10.502,9.559
0.556,4.027,10.526,9.530
0.557,4.038,10.548,9.500
0.558,4.048,10.495,9.471
0.559,4.058,10.518,9.441
0.560,4.069,10.541,9.412
0.561,4.079,10.488,9.382
0.562,4.090,10.512,9.352
0.563,4.100,10.535,9.322
0.564,4.111,10.557,9.291
0.565,4.122,10.503,9.261
0.566,4.132,10.527,9.230
0.567,4.142,10.474,9.200
0.568,4.153,10.499,9.169
0.569,4.163,10.523,9.138
0.570,4.174,10.470,9.107
0.571,4.184,10.495,9.075
0.572,4.195,10.519,9.044
0.573,4.205,10.542,9.012
0.574,4.216,10.489,8.980
0.575,4.226,10.513,8.948
0.576,4.237,10.461,8.916
0.577,4.247,10.486,8.884
0.578,4.258,10.511,8.852
0.579,4.268,10.459,8.819
0.580,4.278,10.484,8.787
0.581,4.289,10.509,8.754
0.582,4.299,10.457,8.721
0.583,4.310,10.483,8.688
0.584,4.320,10.507,8.655
0.585,4.331,10.456,8.622
0.586,4.341,10.481,8.588
0.587,4.352,10.506,8.555
0.588,4.362,10.454,8.521
0.589,4.373,10.480,8.487
0.590,4.383,10.430,8.453
0.591,4.393,10.457,8.419
0.592,4.404,10.482,8.385
0.593,4.414,10.432,8.350
0.594,4.424,10.459,8.316
0.595,4.435,10.484,8.281
0.596,4.445,10.434,8.246
0.597,4.456,10.461,8.211
0.598,4.466,10.486,8.176
0.599,4.477,10.436,8.141
0.600,4.487,10.462,8.106
0.601,4.497,10.413,8.070
0.602,4.508,10.441,8.035
0.603,4.518,10.467,7.999
0.604,4.529,10.417,7.963
0.605,4.539,10.445,7.927
0.606,4.550,10.471,7.891
0.607,4.560,10.421,7.855
0.608,4.570,10.449,7.818
0.609,4.581,10.400,7.782
0.610,4.591,10.428,7.745
0.611,4.602,10.455,7.708
0.612,4.612,10.406,7.672
0.613,4.622,10.434,7.635
0.614,4.632,10.386,7.598
0.615,4.643,10.415,7.560
0.616,4.653,10.368,7.523
0.617,4.663,10.398,7.486
0.618,4.674,10.426,7.448
0.619,4.684,10.379,7.410
0.620,4.695,10.408,7.372
0.621,4.705,10.361,7.335
0.622,4.715,10.391,7.297
0.623,4.726,10.420,7.258
0.624,4.736,10.373,7.220
0.625,4.746,10.402,7.182
0.626,4.757,10.356,7.143
0.627,4.767,10.386,7.105
0.628,4.778,10.415,7.066
0.629,4.788,10.368,7.027
0.630,4.798,10.323,6.988
0.631,4.808,10.355,6.949
0.632,4.819,10.386,6.910
0.633,4.829,10.340,6.870
0.634,4.839,10.371,6.831
0.635,4.849,10.326,6.791
0.636,4.860,10.358,6.752
0.637,4.870,10.388,6.712
0.638,4.880,10.342,6.672
0.639,4.891,10.374,6.632
0.640,4.901,10.328,6.592
0.641,4.911,10.285,6.552
0.642,4.921,10.319,6.512
0.643,4.932,10.351,6.471
0.644,4.942,10.307,6.431
0.645,4.952,10.340,6.390
0.646,4.962,10.296,6.350
0.647,4.973,10.330,6.309
0.648,4.983,10.287,6.268
0.649,4.993,10.320,6.227
0.650,5.003,10.278,6.186
0.651,5.014,10.312,6.145
0.652,5.024,10.270,6.104
0.653,5.034,10.304,6.062
0.654,5.044,10.262,6.021
0.655,5.054,10.297,5.979
0.656,5.065,10.256,5.937
0.657,5.075,10.291,5.896
0.658,5.085,10.250,5.854
0.659,5.095,10.285,5.812
0.660,5.105,10.244,5.770
0.661,5.116,10.280,5.728
0.662,5.126,10.239,5.686
0.663,5.136,10.275,5.643
0.664,5.146,10.235,5.601
0.665,5.156,10.196,5.558
0.666,5.166,10.234,5.516
0.667,5.176,10.196,5.473
0.668,5.187,10.234,5.430
0.669,5.197,10.195,5.387
0.670,5.207,10.233,5.344
0.671,5.217,10.195,5.301
0.672,5.227,10.233,5.258
0.673,5.237,10.194,5.215
0.674,5.247,10.158,5.172
0.675,5.257,10.198,5.129
0.676,5.267,10.161,5.085
0.677,5.278,10.201,5.042
0.678,5.288,10.164,4.998
0.679,5.298,10.203,4.954
0.680,5.308,10.166,4.911
0.681,5.318,10.131,4.867
0.682,5.328,10.172,4.823
0.683,5.338,10.136,4.779
0.684,5.348,10.177,4.735
0.685,5.358,10.142,4.691
0.686,5.368,10.107,4.646
0.687,5.378,10.150,4.602
0.688,5.388,10.115,4.558
0.689,5.399,10.157,4.513
0.690,5.409,10.122,4.469
0.691,5.418,10.089,4.424
0.692,5.429,10.132,4.380
0.693,5.439,10.098,4.335
0.694,5.448,10.066,4.290
0.695,5.459,10.111,4.245
0.696,5.468,10.078,4.200
0.697,5.478,10.047,4.155
0.698,5.488,10.092,4.110
0.699,5.498,10.060,4.065
0.700,5.508,10.030,4.020
0.701,5.518,10.076,3.975
0.702,5.528,10.045,3.929
0.703,5.538,10.015,3.884
0.704,5.548,10.062,3.838
0.705,5.558,10.032,3.793
0.706,5.568,10.003,3.747
0.707,5.577,9.975,3.702
0.708,5.588,10.024,3.656
0.709,5.597,9.995,3.610
0.710,5.607,9.968,3.564
0.711,5.617,10.017,3.519
0.712,5.627,9.989,3.473
0.713,5.637,9.962,3.427
0.714,5.647,9.936,3.381
0.715,5.657,9.987,3.335
0.716,5.667,9.960,3.288
0.717,5.676,9.935,3.242
0.718,5.686,9.910,3.196
0.719,5.696,9.962,3.150
0.720,5.706,9.936,3.103
0.721,5.716,9.912,3.057
0.722,5.725,9.889,3.011
0.723,5.735,9.867,2.964
0.724,5.745,9.920,2.918
0.725,5.755,9.897,2.871
0.726,5.764,9.874,2.824
0.727,5.774,9.853,2.778
0.728,5.784,9.907,2.731
0.729,5.794,9.884,2.684
0.730,5.804,9.862,2.637
0.731,5.813,9.842,2.591
0.732,5.823,9.822,2.544
0.733,5.832,9.803,2.497
0.734,5.842,9.785,2.450
0.735,5.852,9.842,2.403
0.736,5.861,9.823,2.356
0.737,5.871,9.804,2.309
0.738,5.881,9.786,2.262
0.739,5.890,9.768,2.214
0.740,5.900,9.752,2.167
0.741,5.909,9.736,2.120
0.742,5.919,9.722,2.073
0.743,5.928,9.707,2.025
0.744,5.938,9.694,1.978
0.745,5.948,9.756,1.931
0.746,5.957,9.740,1.883
0.747,5.967,9.725,1.836
0.748,5.977,9.711,1.788
0.749,5.986,9.697,1.741
0.750,5.996,9.684,1.693
0.751,6.005,9.672,1.646
0.752,6.014,9.660,1.598
0.753,6.024,9.649,1.551
0.754,6.033,9.638,1.503
0.755,6.043,9.628,1.456
0.756,6.052,9.618,1.408
0.757,6.062,9.609,1.360
0.758,6.071,9.600,1.312
0.759,6.081,9.592,1.265
0.760,6.090,9.584,1.217
0.761,6.099,9.576,1.169
0.762,6.108,9.494,1.121
0.763,6.117,9.491,1.074
0.764,6.127,9.488,1.026
0.765,6.136,9.485,0.978
0.766,6.145,9.482,0.930
0.767,6.154,9.479,0.882
0.768,6.164,9.477,0.834
0.769,6.173,9.474,0.787
0.770,6.183,9.472,0.739
0.771,6.192,9.470,0.691
0.772,6.201,9.393,0.643
0.773,6.210,9.394,0.595
0.774,6.219,9.396,0.547
0.775,6.228,9.397,0.499
0.776,6.238,9.398,0.451
0.777,6.247,9.325,0.403
0.778,6.256,9.330,0.355
0.779,6.265,9.334,0.307
0.780,6.274,9.338,0.259
0.781,6.283,9.268,0.211
0.782,6.292,9.275,0.163
0.783,6.301,9.282,0.115
0.784,6.310,9.289,0.067
0.785,6.319,9.221,0.019
0.786,6.328,9.230,-0.029
0.787,6.337,9.240,-0.077
0.788,6.346,9.174,-0.125
0.789,6.355,9.186,-0.173
0.790,6.364,9.197,-0.221
0.791,6.373,9.133,-0.269
0.792,6.382,9.147,-0.317
0.793,6.390,9.085,-0.365
0.794,6.399,9.102,-0.413
0.795,6.408,9.117,-0.461
0.796,6.417,9.057,-0.509
0.797,6.425,9.000,-0.557
0.798,6.434,9.020,-0.605
0.799,6.442,8.964,-0.653
0.800,6.451,8.986,-0.700
0.801,6.459,8.932,-0.748
0.802,6.468,8.881,-0.796
0.803,6.476,8.907,-0.844
0.804,6.485,8.857,-0.892
0.805,6.493,8.809,-0.940
0.806,6.502,8.838,-0.988
0.807,6.510,8.791,-1.036
0.808,6.518,8.747,-1.083
0.809,6.526,8.704,-1.131
0.810,6.535,8.739,-1.179
0.811,6.543,8.696,-1.227
0.812,6.551,8.656,-1.274
0.813,6.559,8.618,-1.322
0.814,6.567,8.582,-1.370
0.815,6.575,8.547,-1.418
0.816,6.583,8.514,-1.465
0.817,6.591,8.483,-1.513
0.818,6.599,8.453,-1.560
0.819,6.606,8.349,-1.608
0.820,6.614,8.326,-1.656
0.821,6.621,8.303,-1.703
0.822,6.629,8.282,-1.751
0.823,6.637,8.262,-1.798
0.824,6.644,8.167,-1.846
0.825,6.652,8.152,-1.893
0.826,6.659,8.138,-1.940
0.827,6.666,8.050,-1.988
0.828,6.674,8.041,-2.035
0.829,6.681,8.032,-2.082
0.830,6.688,7.948,-2.130
0.831,6.695,7.869,-2.177
0.832,6.702,7.868,-2.224
0.833,6.709,7.793,-2.271
0.834,6.716,7.721,-2.318
0.835,6.723,7.727,-2.365
0.836,6.730,7.659,-2.412
0.837,6.736,7.593,-2.459
0.838,6.743,7.531,-2.506
0.839,6.750,7.546,-2.553
0.840,6.757,7.486,-2.600
0.841,6.763,7.429,-2.647
0.842,6.770,7.374,-2.694
0.843,6.776,7.322,-2.740
0.844,6.782,7.273,-2.787
0.845,6.789,7.226,-2.834
0.846,6.795,7.106,-2.880
0.847,6.801,7.067,-2.927
0.848,6.807,7.029,-2.974
0.849,6.813,6.994,-3.020
0.850,6.818,6.885,-3.066
0.851,6.824,6.857,-3.113
0.852,6.830,6.829,-3.159
0.853,6.836,6.729,-3.205
0.854,6.842,6.707,-3.252
0.855,6.847,6.612,-3.298
0.856,6.852,6.522,-3.344
0.857,6.858,6.511,-3.390
0.858,6.863,6.425,-3.436
0.859,6.868,6.343,-3.482
0.860,6.874,6.341,-3.528
0.861,6.879,6.263,-3.574
0.862,6.884,6.189,-3.620
0.863,6.889,6.119,-3.665
0.864,6.894,6.052,-3.711
0.865,6.899,5.988,-3.757
0.866,6.903,5.927,-3.802
0.867,6.908,5.870,-3.848
0.868,6.913,5.814,-3.893
